מטבח כשר,משופצת,"ממ""ד",מזגן תדיראן,ריהוט,גישה לנכים,מיזוג,מעלית,מחסן,סורגים,חניות,מרפסות,קומות בבנין,מצב הנכס,סוג נכס,עיר,שכונה,תיווך,חדרים,קומה,"מ""ר",מחיר
1,1,1,1,1,1,1,1,1,1,1,1,8,במצב שמור,דירה, אשדוד,"[' רובע י""א']",1,4.5,6,126,"2,080,000 ₪"
0,1,1,1,0,1,1,0,1,1,2,2,,משופץ,בית פרטי/קוטג', אשדוד,[],1,7,קרקע,520,"4,350,000 ₪"
1,1,1,1,1,1,1,1,1,1,1,1,2,במצב שמור,גג/פנטהאוז, אשדוד,"["" רובע ד'""]",1,5,2,260,"2,990,026 ₪"
1,1,1,0,0,1,1,1,1,0,1,1,13,משופץ,דירה, אשדוד,"[' רובע הקריה', ' הסיטי']",1,4,11,135,"1,990,000 ₪"
1,0,1,1,0,1,1,1,1,0,1,1,9,משופץ,דירה,דירה,[],1,3,5,113,"1,500,000 ₪"
1,0,1,0,0,1,1,1,1,0,1,1,8,במצב שמור,דירה, אשדוד,"[' רובע י""ב']",1,4.5,5,140,"2,249,000 ₪"
1,1,1,1,0,1,1,1,1,1,1,1,15,משופץ,דירה, אשדוד,"[' רובע הקריה', ' הסיטי']",0,4,13,135,"1,890,000 ₪"
0,1,0,0,0,0,0,0,0,0,ללא,1,1,משופץ,דירה, אשדוד,"["" רובע ח'""]",0,3.5,1,100,"1,460,000 ₪"
0,1,0,0,0,1,1,1,0,0,1,1,8,משופץ,דירה, אשדוד,"[' רובע י""ג']",1,5,8,147,"1,899,900 ₪"
0,1,1,1,1,1,1,1,1,1,2,,,חדש מקבלן,בית פרטי/קוטג', אשדוד,[' מרינה'],0,7,קרקע,270,לא צוין מחיר
0,0,0,0,0,0,1,0,1,0,1,2,9,משופץ,דירה, אשדוד,"[' רובע י""ב']",1,5,8,178,לא צוין מחיר
0,1,1,1,1,1,1,1,1,1,ללא,,8,משופץ,דירה, אשדוד,"["" רובע ד'""]",1,3.5,8,120,"1,490,000 ₪"
1,1,1,1,1,1,1,1,1,1,ללא,,2,משופץ,דירה, אשדוד,"["" רובע י'""]",1,3,2,77,"1,290,000 ₪"
1,1,1,1,1,1,1,1,1,1,ללא,1,9,במצב שמור,דירה, אשדוד,[],1,6,8,160,"2,580,000 ₪"
0,0,1,0,0,0,1,1,0,0,1,1,7,חדש מקבלן,דירה, אשדוד,[],1,4,5,120,"1,520,000 ₪"
1,1,1,0,1,1,1,1,0,0,1,1,13,משופץ,דירה, אשדוד,[],0,5,6,160,"2,470,000 ₪"
1,1,0,0,0,0,1,1,0,0,ללא,,8,משופץ,דירה, אשדוד,[],0,5,5,130,"1,615,000 ₪"
1,1,1,1,1,1,1,1,1,1,1,1,7,במצב שמור,,,,1,,,,
0,0,0,0,0,1,1,0,0,0,ללא,,3,במצב שמור,דירת גן,דירת גן,[],0,4,קרקע,165,"1,950,000 ₪"
1,1,1,1,1,1,1,1,1,1,1,,3,משופץ,דירה, אשדוד,"["" רובע י'""]",1,3,3,85,"1,320,000 ₪"
1,1,1,1,0,1,1,0,1,1,1,2,,משופץ,בית פרטי/קוטג', אשדוד,[],1,6.5,קרקע,560,"5,700,000 ₪"
0,1,1,1,1,1,1,1,1,0,1,1,9,משופץ,דירה, אשדוד,"[' רובע י""ב']",1,4.5,6,148,"2,298,000 ₪"
0,1,1,1,1,1,1,1,1,1,ללא,1,8,משופץ,דירה, אשדוד,"[' רובע י""א']",1,4,7,110,"1,890,000 ₪"
0,0,1,0,0,1,0,1,1,0,1,1,19,חדש מקבלן,דירה, אשדוד,"[' הקריה מע""ר']",1,2,2,77,"1,690,000 ₪"
1,1,0,1,0,0,1,0,0,0,ללא,,3,משופץ,דירה, אשדוד,"["" רובע י'""]",1,4,3,100,"1,485,000 ₪"
0,0,0,1,0,1,1,1,0,1,1,,8,משופץ,דירה, אשדוד,"["" רובע ו'""]",1,4,2,90,"1,320,000 ₪"
0,0,0,1,0,0,1,0,0,1,ללא,,4,במצב שמור,דירה, אשדוד,"["" רובע ח'""]",1,4,4,90,"1,380,000 ₪"
1,1,1,1,1,1,1,1,1,1,2,1,3,משופץ,דירת גן,דירת גן,[],1,4,קרקע,207,"2,450,000 ₪"
1,0,1,0,0,1,1,1,1,0,1,1,7,במצב שמור,דירה, אשדוד,[],0,4,3,115,"1,495,000 ₪"
1,1,1,0,0,0,0,0,1,0,1,,2,במצב שמור,דירה,דירה,[],1,5,2,139,"1,850,000 ₪"
1,1,1,1,0,1,1,1,0,1,1,1,12,משופץ,דירה, אשדוד,"[' רובע י""ג']",1,3,6,105,"1,600,000 ₪"
0,1,1,0,1,1,1,1,0,1,1,1,7,חדש,דירה, אשדוד,"["" רובע א'""]",1,4,4,120,"1,670,000 ₪"
0,0,0,0,0,1,1,0,0,1,ללא,,4,במצב שמור,דירה, אשדוד,"["" רובע ב'""]",1,3.5,3,81,"1,120,000 ₪"
1,1,1,1,0,1,1,1,1,0,1,1,8,במצב שמור,דירה, אשדוד,"[' רובע י""ז']",1,3,3,132,"1,990,000 ₪"
1,1,1,1,1,1,1,1,1,1,1,3,,משופץ,בית פרטי/קוטג', אשדוד,"["" רובע א'""]",1,6,קרקע,300,לא צוין מחיר
0,0,1,0,0,0,1,1,1,0,1,1,8,במצב שמור,דירה, אשדוד,"[' רובע י""א']",1,4.5,6,126,"2,080,000 ₪"
1,1,1,1,0,1,1,0,1,1,2,2,,משופץ,בית פרטי/קוטג', אשדוד,[],1,7,קרקע,520,"4,350,000 ₪"
0,1,1,0,0,1,1,1,1,0,1,1,13,משופץ,דירה, אשדוד,"[' רובע הקריה', ' הסיטי']",,4,11,135,"1,990,000 ₪"
1,0,1,0,0,1,1,1,1,0,1,1,8,במצב שמור,דירה, אשדוד,"[' רובע י""ב']",1,4.5,5,140,"2,249,000 ₪"
1,1,1,1,1,1,1,1,1,1,1,1,15,משופץ,דירה, אשדוד,"[' רובע הקריה', ' הסיטי']",1,4,13,135,"1,890,000 ₪"
1,1,1,1,1,1,1,1,1,1,ללא,1,1,משופץ,דירה, אשדוד,"["" רובע ח'""]",0,3.5,1,100,"1,460,000 ₪"
1,1,0,0,0,1,1,1,0,0,1,1,8,משופץ,דירה, אשדוד,"[' רובע י""ג']",1,5,8,147,"1,899,900 ₪"
0,1,1,1,0,1,1,1,1,0,2,,,חדש מקבלן,בית פרטי/קוטג', אשדוד,[' מרינה'],0,7,קרקע,270,לא צוין מחיר
0,0,0,0,0,0,1,0,1,0,1,2,9,משופץ,דירה, אשדוד,"[' רובע י""ב']",0,5,8,178,לא צוין מחיר
0,1,1,1,1,1,1,1,1,1,ללא,,8,משופץ,דירה, אשדוד,"["" רובע ד'""]",1,3.5,8,120,"1,490,000 ₪"
1,0,1,0,1,1,1,1,0,0,ללא,1,9,במצב שמור,דירה, אשדוד,[],1,6,8,160,"2,580,000 ₪"
1,0,0,0,0,0,1,0,0,0,ללא,,3,במצב שמור,דירה, אשדוד,"["" רובע ב'""]",1,2.5,2,64,"980,000 ₪"
0,1,1,1,1,1,1,1,1,1,1,,,משופץ,דירת גן, אשדוד,"["" רובע י'""]",1,4,קרקע,180,"1,999,000 ₪"
1,1,1,1,1,1,1,1,1,1,1,,4,משופץ,דירה, אשדוד,[],1,2.5,2,56,לא צוין מחיר
1,1,1,1,1,1,1,1,1,1,ללא,,13,משופץ,דירה, אשדוד,"["" רובע ט'""]",0,3,8,93,"1,390,000 ₪"
0,1,1,1,1,1,1,1,1,1,2,1,8,במצב שמור,דירה, אשדוד,"["" רובע ד'""]",1,5,5,146,"1,750,000 ₪"
1,1,1,1,1,1,1,1,1,1,1,1,2,במצב שמור,דירה,דירה,[],1,4.5,2,25,"2,000,000 ₪"
1,1,1,1,1,1,1,1,1,1,1,2,2,משופץ,דופלקס, אשדוד,[' מרינה'],1,7,1,297,לא צוין מחיר
1,0,1,0,0,0,1,1,0,0,1,1,7,חדש מקבלן,דירה, אשדוד,[],1,4,5,120,"1,520,000 ₪"
1,1,1,1,1,1,1,1,1,1,1,1,13,משופץ,דירה, אשדוד,[],1,3,10,102,"1,710,000 ₪"
1,1,1,1,0,0,0,1,0,0,1,1,12,משופץ,דירה, אשדוד,"[' רובע י""א']",1,3,4,89,"1,590,000 ₪"
0,0,0,0,0,0,1,1,0,0,ללא,,8,משופץ,דירה,דירה,[],1,4,5,105,"1,550,000 ₪"
0,1,0,1,0,1,1,1,0,0,ללא,,8,משופץ,,,,1,,,,
1,1,1,1,0,1,1,1,0,1,1,1,12,משופץ,דירה, אשדוד,"[' רובע י""ג']",,3,6,105,"1,600,000 ₪"
0,1,1,0,1,1,1,1,0,1,1,1,7,חדש,דירה, אשדוד,"["" רובע א'""]",1,4,4,120,"1,670,000 ₪"
1,0,0,0,0,1,1,0,0,1,ללא,,4,במצב שמור,דירה, אשדוד,"["" רובע ב'""]",1,3.5,3,81,"1,120,000 ₪"
0,1,1,1,0,1,1,0,1,0,1,3,,משופץ,בית פרטי/קוטג', אשדוד,"["" רובע א'""]",0,6,קרקע,300,לא צוין מחיר
0,1,1,1,0,1,1,1,1,1,1,1,15,משופץ,דירה, אשדוד,"[' רובע הקריה', ' הסיטי']",1,4,13,135,"1,890,000 ₪"
0,1,0,0,0,0,0,0,0,0,ללא,1,1,משופץ,דירה, אשדוד,"["" רובע ח'""]",0,3.5,1,100,"1,460,000 ₪"
1,1,0,0,0,1,1,1,0,0,1,1,8,משופץ,דירה, אשדוד,"[' רובע י""ג']",0,5,8,147,"1,899,900 ₪"
1,0,1,0,1,1,1,1,0,0,ללא,1,9,במצב שמור,דירה, אשדוד,[],1,6,8,160,"2,580,000 ₪"
1,1,0,1,1,0,1,0,0,1,1,,4,משופץ,דירה, אשדוד,[],1,2.5,2,56,לא צוין מחיר
0,0,0,1,0,1,1,1,0,1,2,1,8,במצב שמור,דירה, אשדוד,"["" רובע ד'""]",1,5,5,146,"1,750,000 ₪"
0,0,1,0,0,1,1,1,0,0,1,1,8,חדש,דירת גן, אשדוד,[],1,5,1,225,"3,200,000 ₪"
0,1,1,1,0,1,1,1,1,1,1,1,8,במצב שמור,דירה, אשדוד,"["" רובע ה'""]",1,6.5,3,170,"2,559,000 ₪"
1,1,1,1,1,1,1,1,1,0,1,1,8,במצב שמור,דירה, אשדוד,[],1,4,2,144,"2,049,000 ₪"
1,1,1,1,0,0,1,0,1,1,ללא,2,2,משופץ,גג/פנטהאוז, אשדוד,"[' רובע י""א']",0,7,2,293,"2,550,000 ₪"
1,1,0,1,0,0,1,0,1,1,1,3,,משופץ,בית פרטי/קוטג', אשדוד,"[' רובע ט""ו']",1,6,קרקע,520,"4,190,000 ₪"
0,0,0,1,0,1,1,1,0,1,1,,3,במצב שמור,דירת גן, אשדוד,[],1,3,קרקע,86,"1,620,000 ₪"
0,1,0,0,0,0,1,0,0,0,1,,3,משופץ,דירה, אשדוד,[],1,4,3,77,"1,390,000 ₪"
1,1,1,1,1,1,1,1,1,1,ללא,1,1,משופץ,דירת גן, אשדוד,"[' רובע י""ג']",1,4,קרקע,240,"2,430,000 ₪"
1,1,0,1,1,0,1,0,1,1,ללא,1,3,משופץ,דירה, אשדוד,"["" רובע א'""]",1,2,3,51,"1,150,000 ₪"
0,0,1,0,0,0,0,0,0,0,2,3,,במצב שמור,בית פרטי/קוטג', אשדוד,"[' רובע ט""ו']",1,5,קרקע,516,לא צוין מחיר
0,1,0,1,0,0,1,0,0,1,ללא,,3,משופץ,דירה, אשדוד,"["" רובע ב'""]",1,4,3,94,"1,370,000 ₪"
1,1,1,1,0,1,1,0,1,1,3,1,,משופץ,בית פרטי/קוטג', אשדוד,"["" רובע ט'""]",1,9,קרקע,500,"4,400,000 ₪"
1,1,0,0,0,0,0,0,0,1,ללא,,4,משופץ,דירה, אשדוד,"["" רובע ו'""]",,3,1,54,"1,295,000 ₪"
0,1,1,0,0,0,1,1,1,0,2,1,9,משופץ,דירה, אשדוד,"[' רובע י""ב']",1,5,6,140,"2,500,000 ₪"
1,1,1,1,1,1,1,1,1,1,1,1,7,משופץ,דירה, אשדוד,"[' רובע ט""ו']",1,4,6,140,"2,450,000 ₪"
1,1,1,1,1,1,1,1,1,1,ללא,1,7,דרוש שיפוץ,דירה, אשדוד,"["" רובע ה'""]",0,3.5,3,62,"1,750,000 ₪"
1,1,1,1,0,0,1,1,1,1,ללא,1,10,משופץ,דופלקס, אשדוד,"["" רובע ה'""]",,6,9,250,"3,840,000 ₪"
0,1,0,0,0,1,1,1,0,1,1,1,7,משופץ,דירה, אשדוד,"[' רובע י""ג']",0,4,1,107,"1,680,000 ₪"
1,1,0,1,0,1,1,1,0,0,ללא,1,9,משופץ,דירה, אשדוד,"["" רובע ה'""]",1,3.5,3,115,"1,735,000 ₪"
0,0,1,0,0,0,1,1,0,0,1,1,8,במצב שמור,דירה, אשדוד,"[' רובע י""ב']",1,3,3,96,"1,800,000 ₪"
0,1,1,1,0,1,1,1,1,0,1,1,11,משופץ,דירה, אשדוד,[' מרינה'],1,5,6,165,"3,690,000 ₪"
0,0,1,1,1,1,1,1,1,0,1,1,7,במצב שמור,דירה, אשדוד,"[' רובע ט""ו']",0,4,3,145,"2,245,000 ₪"
0,1,1,1,0,1,1,1,0,0,1,1,12,במצב שמור,דירה, אשדוד,"[' רובע י""א']",1,4,1,140,"2,400,000 ₪"
0,0,1,1,0,1,1,1,1,0,2,2,15,משופץ,דופלקס, אשדוד,"[' רובע י""ז']",1,5.5,14,263,"3,750,000 ₪"
0,1,1,0,0,1,1,1,1,0,1,1,8,משופץ,דירה, אשדוד,"[' רובע י""א']",1,4.5,1,125,"2,240,000 ₪"
0,1,1,0,0,1,1,1,0,1,1,1,6,משופץ,דירה, אשדוד,"["" רובע ד'""]",1,4,קרקע,127,"1,720,000 ₪"
0,0,1,1,0,1,1,1,1,1,1,1,9,משופץ,,,,0,,,,
1,0,0,0,0,0,1,1,0,0,ללא,,8,משופץ,דירה,דירה,[],0,4,5,105,"1,550,000 ₪"
0,1,0,0,0,0,1,0,0,0,ללא,,3,משופץ,דירה, אשדוד,"["" רובע ג'""]",0,2,3,55,"1,100,000 ₪"
1,1,1,1,1,1,1,1,1,1,1,2,,במצב שמור,בית פרטי/קוטג', אשדוד,[],1,5,קרקע,234,"3,590,000 ₪"
1,0,0,0,0,1,1,1,0,0,1,,6,במצב שמור,דירה,דירה,[],,2,3,60,"750,000 ₪"
1,1,1,1,0,1,1,1,1,1,1,1,4,משופץ,דירת גן, אשדוד,"[' רובע י""ב']",0,4,קרקע,210,"2,720,000 ₪"
1,1,1,0,0,1,1,1,0,1,1,1,7,משופץ,דירה, אשדוד,[],1,5,2,86,לא צוין מחיר
1,1,1,1,1,1,1,1,1,1,2,1,20,משופץ,דירה, אשדוד,"[' רובע י""ב']",1,5,9,170,"2,450,000 ₪"
0,1,1,1,1,1,1,1,1,1,ללא,,4,במצב שמור,דירה, אשדוד,[],1,3,3,80,"1,500,000 ₪"
0,0,0,0,0,0,1,0,0,1,ללא,,8,משופץ,דירה, אשדוד,[],1,4,3,115,"1,760,000 ₪"
1,1,1,1,1,1,1,1,1,1,1,1,8,משופץ,דירה, אשדוד,"[' רובע י""ג']",0,4,6,113,"1,690,000 ₪"
1,0,1,0,0,1,1,1,0,0,1,1,7,במצב שמור,דירה, אשדוד,"[' רובע י""ב']",1,4,4,119,"1,950,000 ₪"
1,1,1,0,0,0,0,0,0,1,1,2,,משופץ,דו משפחתי, אשדוד,[],0,8,קרקע,271,"3,790,000 ₪"
1,0,1,1,0,1,1,1,1,1,1,1,9,משופץ,דירה, אשדוד,"[' רובע הקריה', ' הסיטי']",1,5,6,175,"2,850,000 ₪"
1,1,1,1,1,1,1,1,1,1,1,1,6,במצב שמור,דירה, אשדוד,[],1,4,1,142,"2,450,000 ₪"
0,0,1,0,1,1,1,1,1,1,1,1,4,במצב שמור,דירה, אשדוד,"[' רובע ט""ו']",1,4,3,110,"1,950,000 ₪"
0,1,1,0,0,1,1,1,0,0,ללא,1,7,חדש,דירה,דירה,[],1,4,6,107,"1,660,000 ₪"
0,1,1,1,1,1,1,1,1,1,1,,24,חדש,דירה, אשדוד,"["" רובע א'""]",1,5,18,147,"3,150,000 ₪"
0,0,0,0,0,1,1,1,0,0,1,1,9,במצב שמור,דירה, אשדוד,"["" רובע ד'""]",0,5.5,9,135,"1,990,000 ₪"
0,1,0,1,0,0,1,0,0,1,1,,4,משופץ,דירה, אשדוד,"["" רובע ב'""]",0,3,2,75,"1,100,000 ₪"
1,1,1,0,0,1,1,0,1,0,1,3,,משופץ,בית פרטי/קוטג',בית פרטי/קוטג',[],0,9,קרקע,387,"6,980,000 ₪"
0,1,0,0,0,0,1,0,0,0,1,,3,משופץ,דירה, אשדוד,[],1,4,3,77,"1,390,000 ₪"
1,1,0,1,0,0,1,1,0,1,ללא,2,8,משופץ,דופלקס, אשדוד,"["" רובע ד'""]",,6,8,250,"3,000,000 ₪"
0,0,1,1,1,0,1,0,1,0,2,3,,במצב שמור,בית פרטי/קוטג', אשדוד,"["" רובע ד'""]",0,12.5,קרקע,420,"11,000,000 ₪"
0,1,0,0,1,0,1,0,0,0,ללא,,4,משופץ,דירה, אשדוד,"["" רובע ג'""]",1,4,4,74,"1,250,000 ₪"
0,1,0,0,1,0,0,0,0,1,ללא,,4,משופץ,דירה, אשדוד,"["" רובע ו'""]",1,3,1,60,"1,280,000 ₪"
1,1,1,1,1,1,1,1,1,1,ללא,1,3,משופץ,גג/פנטהאוז, אשדוד,"["" רובע ג'""]",1,5,3,120,"1,700,000 ₪"
0,0,1,1,0,0,1,1,1,0,2,1,19,חדש,דירה, אשדוד,"[' הקריה מע""ר']",0,5,10,180,"3,200,000 ₪"
,,,,,0,,,0,,,,,,מגרשים,מגרשים,[],1,-,קרקע,100,"347,000 ₪"
1,1,1,1,1,1,1,1,1,1,1,,6,משופץ,דירת גן, אשדוד,"[' רובע י""ג']",1,4,קרקע,170,"2,320,000 ₪"
0,0,1,0,0,0,1,0,0,0,1,2,2,במצב שמור,דירת גן, אשדוד,"["" רובע ד'""]",1,4,1,200,"4,199,999 ₪"
0,1,0,0,1,0,1,0,0,1,1,,4,במצב שמור,דירה, אשדוד,"[' רובע י""ג']",1,4,1,96,"1,640,000 ₪"
0,0,1,1,0,1,1,1,1,0,2,2,8,במצב שמור,דירה, אשדוד,"[' רובע י""ג']",0,4,5,115,"2,000,000 ₪"
0,0,0,0,0,0,1,1,1,0,1,,9,במצב שמור,דירה, אשדוד,"["" רובע ד'""]",0,3,1,94,"1,600,000 ₪"
0,1,1,1,0,1,1,1,1,0,1,1,18,משופץ,דירה, אשדוד,"[' רובע ט""ז']",0,3.5,10,120,"2,080,000 ₪"
0,1,1,1,1,0,1,1,0,0,ללא,1,6,משופץ,דירה, אשדוד,"["" רובע ה'""]",1,4,4,115,"1,670,000 ₪"
1,1,1,1,1,1,1,1,1,1,2,1,12,משופץ,דירה, אשדוד,"[' רובע י""א']",,4,1,129,"2,500,000 ₪"
0,1,0,0,1,0,1,0,0,1,3,,3,משופץ,דירה, אשדוד,"["" רובע ב'""]",0,2,3,48,"985,000 ₪"
,,,,,1,,,1,,,,,,מגרשים,מגרשים,[],1,-,קרקע,67,לא צוין מחיר
1,0,1,0,0,1,0,1,0,0,1,1,8,במצב שמור,דירה, אשדוד,"["" רובע ה'""]",1,5,2,156,לא צוין מחיר
0,0,0,0,0,0,1,0,0,1,ללא,,8,משופץ,,,,1,,,,
1,1,1,0,0,1,1,1,0,0,ללא,1,7,חדש,דירה,דירה,[],1,4,6,107,"1,660,000 ₪"
1,1,1,0,0,1,1,1,1,0,1,,24,חדש,דירה, אשדוד,"["" רובע א'""]",0,5,18,147,"3,150,000 ₪"
1,0,0,0,0,1,1,1,0,0,1,1,9,במצב שמור,דירה, אשדוד,"["" רובע ד'""]",1,5.5,9,135,"1,990,000 ₪"
1,1,1,1,1,1,1,1,1,1,2,3,,משופץ,בית פרטי/קוטג', אשדוד,[],0,8,קרקע,231,"5,800,000 ₪"
0,1,1,1,1,1,1,1,1,1,ללא,,8,משופץ,דירה,דירה,[],1,4,5,106,"1,465,000 ₪"
0,1,1,0,0,1,1,1,0,0,1,1,5,משופץ,דירה, אשדוד,[],1,4.5,2,130,"2,390,000 ₪"
1,1,1,0,0,1,0,1,0,0,ללא,1,7,חדש מקבלן,דירת גן,דירת גן,[],1,4,קרקע,172,"1,600,000 ₪"
1,0,1,0,0,1,1,1,1,0,1,1,13,משופץ,דירה,דירה,[],1,4,5,120,"2,190,000 ₪"
1,1,0,0,0,0,1,1,0,0,ללא,1,7,במצב שמור,דירה, אשדוד,[],1,4,2,110,"1,790,000 ₪"
1,1,1,1,1,1,1,1,1,1,2,3,,משופץ,דו משפחתי, אשדוד,"[' רובע י""ז']",0,6,קרקע,270,"5,790,000 ₪"
0,1,1,1,0,1,1,1,1,1,ללא,1,26,חדש מקבלן,דירה, אשדוד,"["" רובע א'""]",0,5,19,170,"3,050,000 ₪"
1,0,1,0,0,1,1,1,1,0,1,2,9,משופץ,דירה, אשדוד,[],0,4,2,124,"2,000,000 ₪"
0,1,1,0,0,1,0,1,0,0,ללא,,7,חדש מקבלן,דירת גן,דירת גן,[],1,3,קרקע,164,"1,390,000 ₪"
1,1,0,1,0,0,1,1,0,1,ללא,,8,משופץ,דירה, אשדוד,[],1,3,1,85,"1,350,000 ₪"
1,0,0,1,1,0,1,1,0,1,ללא,,8,במצב שמור,דירה, אשדוד,"["" רובע ו'""]",1,3,8,85,"1,140,000 ₪"
0,1,0,1,0,1,1,1,0,0,ללא,,8,משופץ,דירה, אשדוד,[],1,4,3,89,"1,650,000 ₪"
1,1,0,0,0,0,0,1,1,1,1,,7,במצב שמור,דירה, אשדוד,"["" רובע ה'""]",1,3,3,85,"1,400,000 ₪"
1,0,1,0,0,1,1,1,0,0,1,1,7,במצב שמור,דירה,דירה,[],1,5.5,2,132,"1,650,000 ₪"
1,0,0,0,0,0,1,0,0,0,ללא,,4,משופץ,דירה, אשדוד,[],1,4,2,90,"1,330,000 ₪"
0,1,0,0,0,0,1,0,0,0,1,,3,משופץ,דירה, אשדוד,[],1,4,3,77,"1,390,000 ₪"
0,1,0,1,0,0,1,0,0,0,ללא,,3,משופץ,דירה,דירה,[],,2.5,1,55,"1,020,000 ₪"
1,1,1,1,1,1,1,1,1,1,1,1,8,משופץ,דירה, אשדוד,"[' רובע ט""ו']",0,4.5,2,140,"2,190,000 ₪"
0,1,1,0,0,0,1,1,1,0,1,1,17,משופץ,דירה, אשדוד,"[' רובע ט""ז']",1,3,8,125,"2,050,000 ₪"
0,1,0,0,0,0,0,0,0,0,ללא,,4,משופץ,דירה, אשדוד,"["" רובע א'""]",1,3.5,4,90,"1,250,000 ₪"
0,0,0,0,0,0,1,0,0,0,1,,3,במצב שמור,דירה, אשדוד,"[' רובע י""ג']",1,3,1,70,"1,360,000 ₪"
1,1,1,1,0,0,1,1,1,1,ללא,1,8,משופץ,דירה, אשדוד,"["" רובע ח'""]",0,3.5,2,84,"1,550,000 ₪"
0,1,1,1,0,1,1,1,1,0,1,1,10,חדש,דירה, אשדוד,"["" רובע א'""]",1,5,9,181,"2,250,000 ₪"
0,0,1,1,1,1,1,1,0,0,ללא,3,7,חדש,גג/פנטהאוז, אשדוד,"["" רובע ח'""]",1,3,7,158,"2,300,000 ₪"
0,0,0,0,0,0,0,0,0,1,ללא,1,2,במצב שמור,דירה, אשדוד,"["" רובע ב'""]",1,2.5,1,40,לא צוין מחיר
0,1,0,1,1,0,1,0,1,0,ללא,1,4,משופץ,דירה, אשדוד,"["" רובע ד'""]",1,3.5,3,80,"1,549,000 ₪"
0,0,1,0,0,0,1,1,1,0,1,1,13,במצב שמור,דירה, אשדוד,"[' רובע הקריה', ' הסיטי']",0,4,7,110,"1,890,000 ₪"
1,1,1,1,1,1,1,1,1,1,ללא,,,משופץ,בית פרטי/קוטג', אשדוד,"[' רובע ט""ו']",0,1,קרקע,550,"6,500,000 ₪"
0,0,0,0,0,0,1,0,1,0,3,,4,דרוש שיפוץ,דירה, אשדוד,"["" רובע ה'""]",0,3,3,96,"1,480,000 ₪"
1,1,1,1,1,1,1,0,1,1,2,3,,משופץ,דו משפחתי, אשדוד,"[' רובע י""א']",1,9,קרקע,380,"4,590,000 ₪"
1,1,1,1,0,1,1,1,1,0,1,1,8,משופץ,דירה, אשדוד,"[' רובע י""א']",,5,1,126,"2,300,000 ₪"
0,0,0,0,1,0,1,0,0,0,ללא,,1,במצב שמור,דירה, אשדוד,"["" רובע ב'""]",0,2,1,50,לא צוין מחיר
0,0,0,0,0,1,1,1,0,0,1,,8,במצב שמור,דירה, אשדוד,"["" רובע ו'""]",1,3,3,83,"1,250,000 ₪"
1,1,0,1,0,0,1,0,0,1,ללא,,4,משופץ,דירה, אשדוד,"["" רובע ח'""]",1,4,1,100,"1,540,000 ₪"
,,,,,,,,,,,,,,מגרשים,מגרשים,[],1,-,קרקע,500,"970,000 ₪"
1,1,1,1,1,1,1,1,1,1,1,1,8,משופץ,,,,1,,,,
1,1,1,1,1,1,1,1,1,1,ללא,,8,משופץ,דירה, אשדוד,[],0,3,1,85,"1,350,000 ₪"
0,0,0,1,1,0,1,1,0,1,ללא,,8,במצב שמור,דירה, אשדוד,"["" רובע ו'""]",1,3,8,85,"1,140,000 ₪"
0,1,0,1,0,1,1,1,0,0,ללא,,8,משופץ,דירה, אשדוד,[],0,4,3,89,"1,650,000 ₪"
0,1,1,1,1,1,1,1,1,1,1,,7,במצב שמור,דירה, אשדוד,"["" רובע ה'""]",1,3,3,85,"1,400,000 ₪"
1,1,1,1,1,1,1,1,1,1,1,1,7,במצב שמור,דירה,דירה,[],1,5.5,2,132,"1,650,000 ₪"
1,1,1,1,1,1,1,1,1,1,ללא,,7,משופץ,דירה, אשדוד,[],1,4.5,4,120,"1,900,000 ₪"
0,1,1,1,1,1,1,1,1,1,1,1,4,משופץ,דירה, אשדוד,[],1,5,2,155,"2,600,000 ₪"
1,1,1,1,0,1,1,1,1,0,2,1,,משופץ,בית פרטי/קוטג', אשדוד,"[' רובע י""א']",1,9,קרקע,420,"8,750,000 ₪"
1,1,1,1,1,1,1,1,1,1,ללא,,6,משופץ,דירת גן,דירת גן,[],0,3,קרקע,155,"1,590,000 ₪"
0,1,1,0,0,1,1,1,1,0,ללא,2,7,חדש מקבלן,גג/פנטהאוז, אשדוד,"["" רובע ח'""]",0,2.5,7,70,"1,250,000 ₪"
0,0,0,0,0,0,0,0,0,0,1,1,7,חדש מקבלן,דירה, אשדוד,"["" רובע ח'""]",0,5,5,100,"1,630,000 ₪"
0,1,1,1,0,1,1,0,1,0,1,2,,משופץ,בית פרטי/קוטג', אשדוד,"["" רובע א'""]",,8,קרקע,310,"4,250,000 ₪"
1,0,0,0,0,0,1,0,0,0,1,,4,במצב שמור,דירה, אשדוד,"["" רובע א'""]",0,3,4,70,"1,220,000 ₪"
1,1,1,0,0,1,1,1,1,0,1,1,7,חדש מקבלן,דירה, אשדוד,"["" רובע ו'""]",1,3,5,92,"1,349,999 ₪"
1,1,1,0,0,1,1,1,0,0,1,1,8,משופץ,דירה, אשדוד,"[' רובע הקריה', ' הסיטי']",1,4,7,140,"2,080,000 ₪"
0,1,1,1,0,1,1,1,1,1,1,1,,חדש,בית פרטי/קוטג', אשדוד,[],1,6,קרקע,320,"7,000,000 ₪"
1,1,1,1,1,1,1,1,1,1,1,,2,משופץ,דירה, אשדוד,"["" רובע י'""]",0,4,2,100,"1,530,000 ₪"
1,1,1,1,0,1,1,1,1,1,1,2,7,חדש מקבלן,דירה,דירה,[],1,3,7,120,"1,550,000 ₪"
